time joint_0 joint_1 joint_2 joint_3 joint_4 joint_5 joint_6 joint_7 joint_8 joint_9 joint_10 joint_11 joint_12 joint_13 joint_14 joint_15 joint_16 joint_17 joint_18 joint_19
16.466667 -0.067854 0.129301 0.983998 -0.899283 0.577958 0.520765 -0.336909 0.631068 -0.878680 0.259166 0.364725 -0.061175 -0.412022 2.443209 0.198475 1.634928 0.443172 -0.701670 1.237913 -0.259675
16.500000 -0.064835 0.142965 0.849583 -0.676998 0.528630 0.508973 -0.334172 0.499734 -0.664310 0.168427 0.339292 -0.042252 -0.377600 2.459458 0.228726 1.504292 0.442033 -0.590986 1.438324 -0.346802
16.533333 -0.087216 0.147661 0.807670 -0.631791 0.536602 0.490273 -0.321913 0.492144 -0.644823 0.156067 0.343133 -0.029312 -0.349359 2.474706 0.225249 1.335906 0.415208 -0.509032 1.637557 -0.362148
16.566667 -0.123275 0.157376 0.779076 -0.647101 0.556242 0.468908 -0.307487 0.497810 -0.656016 0.155328 0.369894 -0.011162 -0.332413 2.503461 0.226373 1.163133 0.375200 -0.463036 1.803871 -0.321624
16.600000 -0.159936 0.159980 0.757037 -0.691110 0.588093 0.443500 -0.285450 0.517960 -0.700172 0.172124 0.417972 0.022304 -0.312882 2.537407 0.194149 1.008094 0.333898 -0.443457 1.926602 -0.283648
16.633333 -0.181655 0.149997 0.721540 -0.658057 0.525829 0.413963 -0.256702 0.512432 -0.691810 0.171827 0.480160 0.061077 -0.300519 2.570000 0.178904 0.867466 0.291036 -0.424928 2.007356 -0.248955
16.666667 -0.160014 0.127450 0.732475 -0.661596 0.423510 0.373551 -0.229350 0.533675 -0.724958 0.185084 0.562495 0.099821 -0.309077 2.570000 0.183481 0.723532 0.227324 -0.418061 2.056270 -0.168103
16.700000 -0.101405 0.096918 0.710861 -0.647611 0.373449 0.325950 -0.196123 0.534648 -0.751439 0.203213 0.620265 0.137067 -0.346238 2.570000 0.158441 0.596578 0.184493 -0.415336 2.094269 -0.082855
16.733333 -0.037991 0.066248 0.719014 -0.678239 0.367432 0.267422 -0.162755 0.570396 -0.818986 0.232698 0.697343 0.199631 -0.367669 2.570000 0.124672 0.488027 0.153311 -0.389643 2.126494 -0.108677
16.766667 0.025518 0.034125 0.715946 -0.692821 0.360621 0.202298 -0.127867 0.596511 -0.865794 0.253338 0.766997 0.260705 -0.388776 2.570000 0.077330 0.398735 0.133156 -0.372147 2.136865 -0.113374
16.800000 0.089293 0.003001 0.681141 -0.673283 0.355724 0.135943 -0.092742 0.592716 -0.877432 0.269676 0.814072 0.335470 -0.389713 2.570000 0.040720 0.322229 0.122704 -0.355116 2.143413 -0.064838
16.833333 0.150899 -0.030084 0.665364 -0.673854 0.356664 0.071723 -0.057350 0.607935 -0.909633 0.290633 0.857938 0.408400 -0.412580 2.570000 0.005878 0.266286 0.124664 -0.361237 2.163148 0.002645
16.866667 0.208760 -0.055288 0.597556 -0.604145 0.333723 0.014974 -0.027942 0.576648 -0.883086 0.290771 0.898118 0.464872 -0.439669 2.516679 -0.042021 0.231552 0.139290 -0.357615 2.157499 0.029867
16.900000 0.267914 -0.080981 0.555399 -0.558567 0.312341 -0.040495 0.002470 0.572988 -0.884613 0.288916 0.969688 0.498612 -0.475801 2.368054 -0.136141 0.216082 0.156471 -0.350833 2.154580 0.026591
16.933333 0.321492 -0.103020 0.506147 -0.507937 0.295507 -0.095037 0.027845 0.564219 -0.887304 0.293046 1.040261 0.521892 -0.510490 2.173389 -0.266025 0.213994 0.170310 -0.344446 2.141705 0.006776
16.966667 0.371786 -0.127719 0.432164 -0.399678 0.253705 -0.145547 0.055886 0.550884 -0.871096 0.288428 1.142598 0.547977 -0.561588 1.926550 -0.332047 0.229290 0.170239 -0.324312 2.129881 0.006624
17.000000 0.423671 -0.144047 0.398627 -0.366023 0.238660 -0.196745 0.075911 0.555894 -0.890572 0.290636 1.235380 0.568871 -0.643077 1.648696 -0.415452 0.240654 0.171624 -0.322777 2.126708 0.005158
17.033333 0.471198 -0.161381 0.343758 -0.298058 0.219028 -0.246646 0.097369 0.545519 -0.891193 0.297168 1.336126 0.595447 -0.724990 1.404537 -0.476532 0.268216 0.175352 -0.319300 2.116503 -0.007504
17.066667 0.522708 -0.170313 0.398691 -0.399562 0.252463 -0.296001 0.105831 0.589742 -0.954110 0.307525 1.270269 0.623090 -0.695080 1.450365 -0.529886 0.279379 0.175345 -0.309939 2.135982 -0.026889
17.100000 0.575857 -0.185555 0.313404 -0.282599 0.228387 -0.344921 0.128612 0.557296 -0.920439 0.313645 1.261801 0.686918 -0.695558 1.605898 -0.371903 0.288230 0.172004 -0.289500 2.148542 -0.045751
17.133333 0.612995 -0.193191 0.299018 -0.247611 0.220679 -0.384124 0.138543 0.568037 -0.919905 0.316993 1.240733 0.752083 -0.679517 1.773101 -0.319122 0.279135 0.166258 -0.273435 2.161918 -0.025123
17.166667 0.642339 -0.178492 0.285637 -0.243840 0.224892 -0.410192 0.130530 0.548568 -0.902278 0.310077 1.218924 0.809501 -0.670054 1.846694 -0.401500 0.237093 0.168710 -0.255036 2.173078 -0.020316
17.200000 0.648637 -0.171920 0.282737 -0.245521 0.221852 -0.421979 0.125589 0.538073 -0.892097 0.308342 1.198447 0.820294 -0.664120 1.761944 -0.415094 0.196194 0.188428 -0.234058 2.172457 -0.018590
17.233333 0.645230 -0.167145 0.284508 -0.253583 0.218707 -0.422259 0.120157 0.530003 -0.885320 0.305981 1.222690 0.803727 -0.687294 1.584688 -0.414564 0.164583 0.213338 -0.216385 2.166892 -0.000089
17.266667 0.648840 -0.161161 0.295476 -0.264748 0.218251 -0.426560 0.111602 0.529838 -0.877956 0.298667 1.276329 0.784781 -0.687780 1.443905 -0.485238 0.143765 0.229131 -0.198102 2.173996 0.006208
17.300000 0.658752 -0.167131 0.339694 -0.315035 0.232811 -0.442189 0.113291 0.562518 -0.900589 0.300453 1.275562 0.782707 -0.613502 1.481687 -0.534157 0.141039 0.252857 -0.194365 2.193231 0.004343
17.333333 0.670175 -0.164189 0.326325 -0.281004 0.228494 -0.454165 0.108327 0.556667 -0.882880 0.296629 1.272055 0.769198 -0.594574 1.552211 -0.469841 0.121626 0.259871 -0.190273 2.196094 0.003785
17.366667 0.666155 -0.169201 0.367906 -0.328167 0.236535 -0.458234 0.111225 0.588368 -0.907429 0.297868 1.226378 0.764745 -0.535631 1.549400 -0.462375 0.099466 0.269955 -0.198856 2.194244 0.011574
17.400000 0.647256 -0.159784 0.351590 -0.293290 0.218901 -0.434801 0.100637 0.570639 -0.881164 0.290875 1.244854 0.749765 -0.605805 1.391186 -0.425670 0.065521 0.277859 -0.207256 2.177074 0.040229
17.433333 0.614385 -0.154742 0.363926 -0.286297 0.215233 -0.402433 0.090466 0.575076 -0.867457 0.285946 1.245128 0.718379 -0.623825 1.308530 -0.474570 0.047130 0.281837 -0.201208 2.182354 0.044299
17.466667 0.592256 -0.153575 0.444873 -0.381205 0.243628 -0.376548 0.080516 0.621266 -0.900519 0.287305 1.135144 0.662041 -0.543317 1.394596 -0.470963 0.037927 0.278204 -0.202155 2.212424 0.048740
17.500000 0.549163 -0.145843 0.397257 -0.299042 0.230659 -0.330950 0.073704 0.576241 -0.833223 0.274843 1.010323 0.603919 -0.478011 1.539468 -0.316238 0.040132 0.259568 -0.205304 2.233256 0.060020
17.533333 0.504300 -0.136919 0.394221 -0.275212 0.226833 -0.279794 0.064000 0.562458 -0.798051 0.262834 0.857422 0.506811 -0.398282 1.702710 -0.250721 0.071233 0.224498 -0.228104 2.269161 0.069065
17.566667 0.452125 -0.118903 0.395347 -0.268119 0.239808 -0.222981 0.047929 0.542692 -0.762246 0.248555 0.694619 0.401915 -0.342051 1.869766 -0.188656 0.125178 0.194260 -0.264418 2.311303 0.037492
17.600000 0.436545 -0.084237 0.363984 -0.258265 0.253817 -0.203965 0.019649 0.473048 -0.705982 0.235776 0.506729 0.337615 -0.264214 2.007708 -0.045336 0.235392 0.174202 -0.332151 2.314321 0.012084
17.633333 0.411501 -0.062845 0.352681 -0.259892 0.267340 -0.168207 0.001113 0.432773 -0.672101 0.225783 0.353572 0.264829 -0.216328 2.109650 0.078729 0.360094 0.151238 -0.402073 2.315584 -0.035880
17.666667 0.353636 -0.051297 0.525409 -0.515321 0.363730 -0.102503 -0.020364 0.535379 -0.810657 0.265327 0.255516 0.176833 -0.230006 2.178433 0.058548 0.500578 0.152055 -0.421235 2.314983 -0.111665
17.700000 0.266216 -0.039535 0.570179 -0.557971 0.386715 -0.016210 -0.039294 0.547939 -0.810243 0.265960 0.201485 0.103135 -0.264264 2.188823 0.094249 0.635928 0.162161 -0.401135 2.304786 -0.167139
17.733333 0.195961 -0.020800 0.577734 -0.568637 0.403879 0.058531 -0.059389 0.529600 -0.786902 0.252705 0.136861 0.060084 -0.271414 2.212831 0.166019 0.763645 0.168004 -0.388330 2.289869 -0.233616
17.766667 0.129422 0.000794 0.563157 -0.561769 0.415829 0.128893 -0.077805 0.488005 -0.745746 0.236624 0.084942 0.040066 -0.266255 2.234125 0.205416 0.882616 0.177227 -0.377112 2.269802 -0.304496
17.800000 0.070559 0.019313 0.564692 -0.577811 0.431880 0.189381 -0.093817 0.465655 -0.732187 0.228826 0.053600 0.032408 -0.244109 2.246149 0.221781 0.992541 0.206115 -0.375003 2.226617 -0.387476
17.833333 0.012023 0.036411 0.551018 -0.572750 0.433534 0.255850 -0.108272 0.430986 -0.700028 0.205952 0.032326 0.028897 -0.216400 2.265710 0.215340 1.094030 0.231207 -0.379047 2.162260 -0.424287
17.866667 -0.038555 0.049982 0.569200 -0.610132 0.447435 0.309351 -0.119613 0.429066 -0.713767 0.200085 0.025289 0.034667 -0.195605 2.285180 0.223605 1.185941 0.250685 -0.388657 2.080258 -0.436629
17.900000 -0.090879 0.068461 0.542440 -0.595511 0.451923 0.361539 -0.130366 0.383689 -0.673766 0.173621 0.017046 0.026758 -0.182229 2.304584 0.223440 1.263393 0.280580 -0.406764 1.981889 -0.457734
17.933333 -0.132842 0.078122 0.568129 -0.639313 0.471899 0.407338 -0.139095 0.394905 -0.700633 0.170275 0.025110 0.019447 -0.177466 2.322630 0.204091 1.356084 0.315547 -0.454420 1.847667 -0.461840
17.966667 -0.176013 0.092351 0.540388 -0.611577 0.469087 0.452139 -0.148955 0.351389 -0.649137 0.141508 0.023359 0.011003 -0.168158 2.342218 0.189104 1.446534 0.335394 -0.490873 1.698879 -0.459651
18.000000 -0.210316 0.098186 0.558325 -0.649518 0.476905 0.490406 -0.153552 0.359371 -0.676213 0.136957 0.023477 -0.012220 -0.163656 2.357513 0.199040 1.531978 0.343713 -0.547448 1.522447 -0.445151
18.033333 -0.244840 0.102102 0.548054 -0.640536 0.461204 0.521857 -0.155688 0.341058 -0.655609 0.116596 0.035135 -0.023380 -0.153955 2.364051 0.200434 1.633853 0.347671 -0.630159 1.306298 -0.425457
18.066667 -0.271633 0.107451 0.574039 -0.688053 0.475125 0.544285 -0.160459 0.359456 -0.695351 0.122072 0.033777 -0.041803 -0.149139 2.373295 0.173505 1.727805 0.342346 -0.722885 1.080488 -0.414567
18.100000 -0.297129 0.115586 0.557640 -0.679364 0.469952 0.568223 -0.166497 0.331348 -0.668815 0.103948 0.032879 -0.050712 -0.145058 2.377144 0.165914 1.785645 0.328702 -0.806214 0.882330 -0.381032
18.133333 -0.325771 0.123520 0.557669 -0.691107 0.470994 0.594148 -0.173131 0.319904 -0.662604 0.093030 0.038859 -0.051890 -0.151263 2.378732 0.165834 1.783690 0.333022 -0.860906 0.787566 -0.299989
18.166667 -0.346733 0.132485 0.534517 -0.672895 0.468948 0.613104 -0.180096 0.281862 -0.620200 0.075389 0.037674 -0.045756 -0.126272 2.390569 0.152672 1.746346 0.387686 -0.847751 0.858798 -0.337947
18.200000 -0.370097 0.140025 0.516333 -0.651909 0.464882 0.639069 -0.185953 0.250255 -0.576023 0.053331 0.033505 -0.049672 -0.106328 2.404662 0.155744 1.682917 0.464656 -0.785200 1.030498 -0.387267
18.233333 -0.392072 0.147001 0.510246 -0.649966 0.471123 0.660161 -0.191511 0.230361 -0.550911 0.043502 0.026033 -0.053048 -0.093907 2.414580 0.183396 1.603307 0.527335 -0.700920 1.221521 -0.406170
18.266667 -0.414199 0.151617 0.505647 -0.652219 0.481043 0.678907 -0.195912 0.215566 -0.534934 0.041663 0.016273 -0.059104 -0.082230 2.419784 0.198152 1.520154 0.565335 -0.597706 1.403025 -0.450460
18.300000 -0.432886 0.155558 0.511111 -0.648817 0.480517 0.689646 -0.203309 0.215853 -0.521121 0.033068 0.002454 -0.075614 -0.074249 2.416107 0.199109 1.473667 0.577677 -0.516075 1.535789 -0.499171
18.333333 -0.435599 0.148555 0.628870 -0.780246 0.514460 0.690274 -0.209299 0.348323 -0.696547 0.101696 0.014564 -0.083212 -0.062417 2.418793 0.174655 1.497415 0.573699 -0.500974 1.579981 -0.508847
18.366667 -0.433919 0.163488 0.598700 -0.729739 0.495309 0.685845 -0.223578 0.283354 -0.582648 0.055842 0.006210 -0.070877 -0.060383 2.421274 0.175927 1.563638 0.550879 -0.506098 1.506112 -0.510837
18.400000 -0.423246 0.153213 0.698814 -0.841592 0.522357 0.672142 -0.226217 0.398287 -0.734905 0.116447 0.013108 -0.080515 -0.068830 2.415761 0.155948 1.692579 0.520648 -0.583888 1.317020 -0.481186
18.433333 -0.404178 0.161766 0.662323 -0.774203 0.490915 0.654972 -0.235178 0.336646 -0.619055 0.061025 0.013809 -0.068743 -0.081875 2.408859 0.144586 1.835656 0.474083 -0.704459 1.034703 -0.404582
18.466667 -0.389458 0.161313 0.668659 -0.765936 0.481066 0.637680 -0.236881 0.340076 -0.605150 0.045858 0.024735 -0.055385 -0.095588 2.405323 0.133114 1.934305 0.434026 -0.831252 0.798782 -0.347571
18.500000 -0.372291 0.142645 0.760051 -0.869478 0.505143 0.617606 -0.227461 0.466550 -0.778669 0.107524 0.047641 -0.044285 -0.110239 2.412271 0.110832 1.930021 0.415597 -0.878778 0.772732 -0.350702
18.533333 -0.362569 0.160087 0.666298 -0.746110 0.469809 0.611143 -0.235068 0.344148 -0.589657 0.023304 0.054042 -0.011914 -0.120419 2.423126 0.112577 1.826288 0.443411 -0.800602 0.920872 -0.363447
18.566667 -0.345638 0.151603 0.655476 -0.733388 0.469215 0.589133 -0.224828 0.350723 -0.597306 0.019906 0.054532 -0.012727 -0.122707 2.432703 0.124756 1.683593 0.455649 -0.702033 1.120070 -0.373790
18.600000 -0.322371 0.136564 0.645201 -0.727781 0.469760 0.562400 -0.208133 0.367867 -0.627999 0.027955 0.050875 -0.016266 -0.122306 2.436631 0.139120 1.510617 0.437290 -0.598288 1.321344 -0.383806
18.633333 -0.293805 0.120700 0.644846 -0.733110 0.477091 0.532854 -0.193304 0.398339 -0.674874 0.043543 0.055599 -0.016591 -0.125062 2.442837 0.141444 1.330977 0.403101 -0.535568 1.504054 -0.377690
18.666667 -0.258051 0.107114 0.655597 -0.754884 0.490774 0.494922 -0.182268 0.434887 -0.730700 0.066301 0.073127 -0.000745 -0.133082 2.456428 0.148210 1.161559 0.370442 -0.506518 1.654714 -0.365423
18.700000 -0.217424 0.094007 0.652850 -0.746898 0.489473 0.457539 -0.170083 0.455971 -0.752650 0.075989 0.105485 0.020843 -0.153023 2.479998 0.162264 1.002710 0.332885 -0.487285 1.768817 -0.355916
18.733333 -0.175090 0.078662 0.663861 -0.759212 0.493017 0.416785 -0.156158 0.488873 -0.792828 0.092122 0.155895 0.047582 -0.167946 2.505955 0.149847 0.851253 0.297293 -0.469732 1.848143 -0.333516
18.766667 -0.126624 0.058730 0.665861 -0.751790 0.487903 0.375807 -0.138282 0.514205 -0.816780 0.107078 0.217684 0.070727 -0.196264 2.533992 0.136276 0.706983 0.265058 -0.466005 1.906035 -0.268289
18.800000 -0.083315 0.042059 0.649501 -0.733138 0.495713 0.334967 -0.121652 0.522335 -0.825449 0.121267 0.288108 0.099423 -0.228956 2.560038 0.124607 0.566914 0.238316 -0.449684 1.946589 -0.260805
18.833333 -0.026491 0.022340 0.619984 -0.688733 0.475704 0.281333 -0.101567 0.516196 -0.809718 0.125783 0.366783 0.128604 -0.250526 2.570000 0.083799 0.462582 0.214331 -0.452166 1.954803 -0.227114
18.866667 0.017899 0.005205 0.614525 -0.665944 0.460555 0.240409 -0.086699 0.529266 -0.808356 0.132879 0.463646 0.151935 -0.278528 2.570000 0.040694 0.353819 0.203277 -0.425173 1.980761 -0.220702
18.900000 0.071434 -0.014216 0.614371 -0.651680 0.449061 0.190669 -0.071422 0.549470 -0.818488 0.145466 0.546106 0.176377 -0.293317 2.570000 0.005344 0.271142 0.190503 -0.408267 1.981783 -0.211293
18.933333 0.125304 -0.035068 0.613782 -0.644512 0.439129 0.139451 -0.052838 0.571402 -0.838924 0.162515 0.620246 0.207279 -0.300172 2.570000 -0.051152 0.201395 0.191437 -0.395245 1.992766 -0.167078
18.966667 0.174078 -0.049187 0.586993 -0.614467 0.427966 0.088941 -0.033572 0.568970 -0.833471 0.168179 0.684144 0.240033 -0.292144 2.570000 -0.136037 0.150570 0.205544 -0.382501 1.996581 -0.145758
19.000000 0.217877 -0.064231 0.585866 -0.607981 0.422350 0.038984 -0.017638 0.590729 -0.852491 0.177986 0.747241 0.271288 -0.294551 2.570000 -0.209258 0.121494 0.224850 -0.369356 2.008796 -0.121809
19.033333 0.261161 -0.080515 0.518858 -0.491381 0.370344 0.003039 -0.000633 0.562897 -0.797845 0.159685 0.808282 0.300539 -0.313424 2.557077 -0.228943 0.102015 0.242999 -0.341432 2.022146 -0.119919
19.066667 0.301343 -0.095697 0.526393 -0.500585 0.365281 -0.036987 0.012358 0.586177 -0.823111 0.167775 0.864221 0.333288 -0.334677 2.525797 -0.278937 0.099987 0.262110 -0.326955 2.029985 -0.138947
19.100000 0.332232 -0.110276 0.532791 -0.503954 0.347519 -0.071273 0.026597 0.608381 -0.842841 0.173156 0.925847 0.367879 -0.362213 2.471409 -0.334665 0.102638 0.271095 -0.313482 2.041365 -0.147649
19.133333 0.361919 -0.123194 0.532723 -0.503861 0.339962 -0.099210 0.038975 0.625184 -0.861296 0.178674 0.980685 0.393476 -0.392281 2.404691 -0.384711 0.098900 0.267184 -0.296190 2.056287 -0.138653
19.166667 0.385467 -0.138779 0.489690 -0.422297 0.298120 -0.123434 0.054499 0.620554 -0.839885 0.169203 1.051205 0.415671 -0.417732 2.280034 -0.419577 0.107337 0.255204 -0.273488 2.059399 -0.136739
19.200000 0.407695 -0.152690 0.453749 -0.354466 0.264126 -0.146575 0.068121 0.620914 -0.832485 0.170720 1.129157 0.444657 -0.446469 2.080788 -0.445719 0.114366 0.241451 -0.257478 2.059309 -0.141935
19.233333 0.433370 -0.158263 0.440462 -0.332538 0.246074 -0.170721 0.072736 0.625807 -0.843885 0.181248 1.204446 0.479255 -0.488112 1.832375 -0.516087 0.116188 0.228886 -0.256521 2.058755 -0.146335
19.266667 0.458965 -0.165040 0.440657 -0.322742 0.232753 -0.196079 0.077234 0.636302 -0.855248 0.194408 1.289648 0.518571 -0.553067 1.652519 -0.663228 0.124236 0.223306 -0.262840 2.067927 -0.128321
19.300000 0.487292 -0.171951 0.447326 -0.315681 0.223724 -0.223782 0.080400 0.654093 -0.868067 0.204960 1.342175 0.567758 -0.593688 1.608004 -0.766610 0.144553 0.240366 -0.261649 2.072927 -0.124717
19.333333 0.511934 -0.181096 0.508567 -0.397284 0.244482 -0.253227 0.086518 0.700855 -0.914811 0.217607 1.292184 0.554715 -0.545033 1.694445 -0.728728 0.147438 0.266646 -0.241479 2.080724 -0.128678
19.366667 0.527876 -0.181915 0.448276 -0.296829 0.224265 -0.271358 0.091719 0.667031 -0.863046 0.223187 1.321154 0.582885 -0.540621 1.737464 -0.572170 0.139758 0.305817 -0.202484 2.076306 -0.120157
19.400000 0.543407 -0.178174 0.458071 -0.301835 0.222559 -0.285030 0.085663 0.670120 -0.859951 0.235580 1.288831 0.593028 -0.500787 1.777896 -0.584146 0.104069 0.355173 -0.143920 2.077051 -0.099980
19.433333 0.555475 -0.178571 0.468638 -0.310408 0.227095 -0.297706 0.083287 0.670861 -0.857135 0.256258 1.239234 0.588135 -0.447715 1.820597 -0.563417 0.057188 0.402527 -0.055808 2.068124 -0.076313
19.466667 0.566805 -0.170455 0.495878 -0.352639 0.236018 -0.306110 0.072092 0.674873 -0.862549 0.264369 1.145095 0.563502 -0.372848 1.890964 -0.535491 -0.018585 0.432130 0.055623 2.050995 -0.067958
19.500000 0.563326 -0.170996 0.517927 -0.374804 0.241766 -0.304162 0.070420 0.682340 -0.858484 0.265144 1.062227 0.522670 -0.273823 1.985767 -0.482538 -0.076899 0.446530 0.193492 2.014156 -0.056648
19.533333 0.547757 -0.168352 0.500980 -0.335420 0.236920 -0.289097 0.069817 0.656292 -0.805057 0.256958 1.013103 0.465029 -0.206303 2.068970 -0.370146 -0.132261 0.429392 0.318669 1.957924 -0.013439
19.566667 0.538599 -0.169366 0.531082 -0.350987 0.230113 -0.267676 0.062298 0.676873 -0.809648 0.247149 0.926252 0.391326 -0.163736 2.186709 -0.284032 -0.184930 0.398827 0.437814 1.882892 0.051991
19.600000 0.516162 -0.161897 0.544456 -0.345193 0.225104 -0.246016 0.053828 0.675519 -0.786460 0.243175 0.872546 0.349251 -0.140039 2.287190 -0.218148 -0.216493 0.367980 0.521686 1.770240 0.132339
19.633333 0.477610 -0.157321 0.551970 -0.337238 0.222539 -0.211722 0.047859 0.672269 -0.770172 0.240525 0.835401 0.310466 -0.134904 2.370466 -0.176009 -0.253239 0.357880 0.576627 1.620373 0.215000
19.666667 0.436601 -0.142205 0.572067 -0.334845 0.213994 -0.164358 0.028765 0.662892 -0.733325 0.222552 0.812121 0.283894 -0.147447 2.442785 -0.177868 -0.287313 0.333664 0.578515 1.466883 0.347976
19.700000 0.381789 -0.143951 0.603875 -0.363667 0.217551 -0.114654 0.022851 0.686152 -0.757132 0.228931 0.774576 0.243463 -0.157332 2.501888 -0.213328 -0.318573 0.342206 0.542334 1.307867 0.413351
19.733333 0.323068 -0.142940 0.631633 -0.370763 0.212906 -0.055539 0.014425 0.698492 -0.747570 0.221690 0.766069 0.206787 -0.185441 2.527969 -0.222559 -0.328914 0.368622 0.455690 1.144000 0.337814
19.766667 0.262129 -0.127104 0.666831 -0.407877 0.225281 0.003545 -0.004891 0.700930 -0.742025 0.219162 0.748705 0.178109 -0.230689 2.541076 -0.214946 -0.312471 0.344640 0.318529 1.064200 0.406508
19.800000 0.200447 -0.110619 0.704202 -0.446500 0.230501 0.065691 -0.026893 0.699624 -0.736374 0.219882 0.742640 0.152299 -0.285724 2.536357 -0.193402 -0.265688 0.290475 0.197173 1.047126 0.488542
19.833333 0.145929 -0.093316 0.714182 -0.452717 0.229703 0.128946 -0.049034 0.674086 -0.703669 0.211307 0.743626 0.127553 -0.336213 2.526737 -0.176377 -0.185453 0.248792 0.068292 1.057597 0.465568
19.866667 0.099666 -0.074789 0.733670 -0.488347 0.245034 0.181349 -0.066725 0.659754 -0.698435 0.214810 0.741575 0.107287 -0.368412 2.519115 -0.200113 -0.061731 0.182981 -0.049114 1.130424 0.551225
19.900000 0.063694 -0.057979 0.764695 -0.532716 0.260933 0.211704 -0.083561 0.662832 -0.710208 0.224497 0.738499 0.087975 -0.381431 2.509268 -0.224423 0.113904 0.120007 -0.159298 1.231087 0.570017
19.933333 0.052175 -0.050623 0.801208 -0.599191 0.284195 0.220148 -0.091063 0.685807 -0.762715 0.246178 0.715719 0.066719 -0.369477 2.494289 -0.186681 0.326931 0.038603 -0.258172 1.358590 0.619928
19.966667 0.044999 -0.039346 0.802188 -0.626950 0.300841 0.228630 -0.096810 0.675107 -0.776577 0.256192 0.681606 0.052781 -0.364203 2.485592 -0.121052 0.560734 -0.059026 -0.333041 1.502903 0.587154
20.000000 0.039216 -0.027520 0.797414 -0.641744 0.312241 0.236807 -0.102995 0.659936 -0.778989 0.260953 0.655405 0.061854 -0.347628 2.477205 -0.108117 0.814052 -0.155343 -0.367344 1.625133 0.515986
20.033333 0.054639 -0.022901 0.807509 -0.644273 0.309590 0.220671 -0.106019 0.668235 -0.781301 0.256707 0.642948 0.092274 -0.311069 2.479358 -0.107463 1.053227 -0.261800 -0.403118 1.745841 0.414859
20.066667 0.025779 -0.003623 0.807756 -0.641351 0.307402 0.248925 -0.121753 0.644020 -0.747315 0.242250 0.655196 0.104644 -0.329018 2.477947 -0.095013 1.258382 -0.261800 -0.391940 1.827267 0.285643
20.100000 -0.039777 0.026311 0.772560 -0.626018 0.320313 0.315965 -0.143827 0.567185 -0.673254 0.222863 0.672101 0.086938 -0.377840 2.470162 -0.092824 1.389042 -0.174949 -0.362691 1.863895 0.233442
20.133333 -0.080719 0.048867 0.725316 -0.605893 0.332917 0.356238 -0.157459 0.483025 -0.595709 0.204242 0.669483 0.076061 -0.407298 2.457909 -0.081991 1.448405 -0.066800 -0.338581 1.840179 0.145084
20.166667 -0.103185 0.057323 0.719242 -0.630593 0.355499 0.379528 -0.162064 0.465717 -0.607185 0.213455 0.664408 0.064641 -0.413885 2.441212 -0.064391 1.447903 0.012804 -0.316170 1.804456 0.065838
20.200000 -0.121527 0.073129 0.671015 -0.603689 0.360795 0.399383 -0.169260 0.391381 -0.536373 0.194623 0.648697 0.071955 -0.415209 2.424773 -0.079488 1.402889 0.064458 -0.285998 1.772070 -0.007852
20.233333 -0.129685 0.073573 0.680064 -0.630363 0.369716 0.409948 -0.169074 0.404850 -0.577228 0.216275 0.634355 0.092649 -0.389948 2.401378 -0.099353 1.353725 0.058300 -0.274185 1.767843 -0.018702
20.266667 -0.145653 0.073745 0.681171 -0.640760 0.370642 0.421949 -0.168343 0.410520 -0.597852 0.227284 0.607221 0.140233 -0.358714 2.370023 -0.122980 1.333375 0.056058 -0.277279 1.763742 -0.073205
20.300000 -0.164121 0.070083 0.676248 -0.637905 0.365120 0.439106 -0.164643 0.413508 -0.611946 0.240841 0.567033 0.229747 -0.305308 2.328090 -0.216367 1.363037 0.075655 -0.292784 1.733893 -0.177628
20.333333 -0.180085 0.072798 0.636431 -0.590853 0.348299 0.456596 -0.162532 0.368570 -0.552987 0.222063 0.485314 0.340511 -0.218441 2.279217 -0.321517 1.387049 0.089612 -0.319503 1.730211 -0.237631
20.366667 -0.200785 0.084937 0.584061 -0.471624 0.298489 0.474885 -0.174808 0.283417 -0.373788 0.143243 0.429808 0.467765 -0.142651 2.169244 -0.279161 1.438265 0.103559 -0.353453 1.731869 -0.245223
20.400000 -0.220724 0.087403 0.541026 -0.418344 0.280409 0.500566 -0.172841 0.223777 -0.287932 0.112348 0.275257 0.548472 -0.040274 2.059045 -0.299748 1.460667 0.116440 -0.378766 1.740936 -0.270329
20.433333 -0.243710 0.089792 0.519529 -0.398138 0.280351 0.528871 -0.173122 0.191241 -0.248162 0.101504 0.087125 0.600686 0.081930 1.952383 -0.398622 1.476285 0.145621 -0.400423 1.757551 -0.298174
20.466667 -0.262626 0.091482 0.514146 -0.394792 0.284198 0.549928 -0.174177 0.177146 -0.232140 0.104667 -0.119019 0.610793 0.216382 1.839911 -0.508247 1.488375 0.165067 -0.414463 1.774843 -0.304323
20.500000 -0.280659 0.089499 0.514112 -0.385995 0.284612 0.559730 -0.174507 0.168122 -0.204815 0.096239 -0.297890 0.594834 0.323206 1.698941 -0.506794 1.498130 0.183132 -0.419782 1.789140 -0.302201
20.533333 -0.280839 0.087810 0.514734 -0.390186 0.288405 0.563481 -0.174573 0.164980 -0.203177 0.101576 -0.454118 0.493371 0.385292 1.550761 -0.438160 1.493033 0.183359 -0.427789 1.795632 -0.290024
